time_GPS,Pressure (Pa),Altitude_estimate (m),Altitude_Corrected (m)
12:12:28,14566.45856,13151.97561,13698.77194
12:12:30,14547.92995,13159.12463,13707.16488
12:12:32,14521.50139,13169.33452,13719.1548
12:12:34,14508.30511,13174.43814,13725.14976
12:12:36,14492.48541,13180.56132,13732.34371
12:12:38,14474.05089,13187.70342,13740.73665
12:12:41,14445.12972,13198.92324,13753.92556
12:12:43,14426.75543,13206.0609,13762.31851
12:12:45,14403.16568,13215.23535,13773.10944
12:12:47,14390.07694,13220.33104,13779.1044
12:12:51,14356.10183,13233.5757,13794.6913
12:12:53,14337.84078,13240.70498,13803.08425
12:12:55,14327.41632,13244.77808,13807.88022
12:12:57,14309.19176,13251.90464,13816.27317
12:12:59,14288.39206,13260.04718,13825.86511
12:13:02,14265.02854,13269.20484,13836.65605
12:13:04,14252.06532,13274.2912,13842.65102
12:13:06,14233.93659,13281.41062,13851.04397
12:13:08,14213.24628,13289.545,13860.63592
12:13:10,14195.16693,13296.66073,13869.02887
12:13:12,14182.26719,13301.74234,13875.02384
12:13:14,14164.22724,13308.85513,13883.4168
12:13:16,14146.21024,13315.96619,13891.80975
12:13:18,14125.64744,13324.09101,13901.4017
12:13:20,14105.11452,13332.21358,13910.99366
12:13:23,14082.05066,13341.34879,13921.7846
12:13:25,14061.58112,13349.46659,13931.37656
12:13:27,14048.80276,13354.53907,13937.37153
12:13:29,14028.38154,13362.65323,13946.96348
12:13:31,14015.63335,13367.72343,13952.95846
12:13:33,13992.7158,13376.8476,13963.74941
12:13:35,13977.45825,13382.92879,13970.94338
12:13:37,13962.21734,13389.00873,13978.13735
12:13:39,13944.45728,13396.1004,13986.53031
12:13:41,13929.25234,13402.1776,13993.72428
12:13:44,13898.8922,13414.32823,14008.11223
12:13:46,13886.26168,13419.3895,14014.1072
12:13:48,13871.1202,13425.46188,14021.30118
12:13:50,13855.99523,13431.53299,14028.49515
12:13:52,13835.85425,13439.62585,14038.08712
12:13:54,13820.76773,13445.69403,14045.28109
12:13:56,13800.67795,13453.78298,14054.87306
12:13:58,13785.62979,13459.84822,14062.06703
12:14:00,13773.10218,13464.90162,14068.06201
12:14:02,13753.08169,13472.98526,14077.65398
12:14:05,13733.09029,13481.06666,14087.24595
12:14:07,13713.12796,13489.14582,14096.83793
12:14:09,13695.68471,13496.21325,14105.2309
12:14:11,13685.72711,13500.25102,14110.02689
12:14:13,13668.31872,13507.31577,14118.41987
12:14:15,13650.93247,13514.37881,14126.81284
12:14:17,13636.04758,13520.43148,14134.00683
12:14:19,13621.17891,13526.4829,14141.20081
12:14:21,13603.85262,13533.5413,14149.59379
12:14:23,13584.07813,13541.60595,14159.18577
12:14:26,13561.86618,13550.67602,14169.97674
12:14:28,13544.61533,13557.72857,14178.36973
12:14:30,13527.38642,13564.77941,14186.76271
12:14:32,13510.17942,13571.82854,14195.15569
12:14:34,13488.0883,13580.88921,14205.94668
12:14:36,13473.38096,13586.92808,14213.14066
12:14:38,13458.68965,13592.96571,14220.33465
12:14:40,13441.57003,13600.00802,14228.72764
12:14:42,13424.47219,13607.04863,14237.12063
12:14:44,13404.95842,13615.09296,14246.71262
12:14:47,13380.6061,13625.14524,14258.7026
12:14:49,13366.01594,13631.17494,14265.89659
12:14:51,13351.44169,13637.20339,14273.09059
12:14:53,13329.61011,13646.24371,14283.88158
12:14:55,13315.07556,13652.26904,14291.07557
12:14:57,13305.39466,13656.28522,14295.87157
12:14:59,13283.63836,13665.31962,14306.66256
12:15:01,13271.56691,13670.33751,14312.65756
12:15:03,13249.86592,13679.36753,14323.44856
12:15:05,13230.60595,13687.39186,14333.04055
12:15:08,13204.16918,13698.42168,14346.22955
12:15:10,13187.37329,13705.43848,14354.62255
12:15:12,13175.38931,13710.44944,14360.61755
12:15:14,13156.23758,13718.46517,14370.20955
12:15:16,13139.50266,13725.47712,14378.60255
12:15:18,13122.78902,13732.48737,14386.99556
12:15:20,13108.47997,13738.4948,14394.18956
12:15:22,13094.18651,13744.50099,14401.38356
12:15:26,13060.8957,13758.51059,14418.16957
12:15:29,13039.53917,13767.51318,14428.96058
12:15:31,13027.68952,13772.51341,14434.95559
12:15:33,13011.1181,13779.51228,14443.3486
12:15:35,12989.84295,13788.50834,14454.13961
12:15:37,12973.31967,13795.50334,14462.53262
12:15:39,12959.17358,13801.4977,14469.72663
12:15:41,12949.75143,13805.49325,14474.52263
12:15:43,12928.57662,13814.48123,14485.31365
12:15:45,12914.47932,13820.47166,14492.50766
12:15:47,12898.05189,13827.45892,14500.90067
12:15:50,12862.92059,13842.42594,14518.88571
12:15:52,12851.23143,13847.41322,14524.88072
12:15:54,12832.55086,13855.39108,14534.47274
12:15:56,12813.89745,13863.36673,14544.06476
12:15:58,12802.25284,13868.35039,14550.05977
12:16:00,12783.64346,13876.32246,14559.6518
12:16:02,12772.02634,13881.30388,14565.64681
12:16:04,12753.4609,13889.27237,14575.23883
12:16:06,12739.55453,13895.24728,14582.43285
12:16:08,12723.34959,13902.21646,14590.82588
12:16:11,12697.92632,13913.1646,14604.01491
12:16:13,12684.0805,13919.13457,14611.20893
12:16:15,12665.64289,13927.09259,14620.80096
12:16:17,12651.83227,13933.05966,14627.99499
12:16:19,12633.44152,13941.01384,14637.58702
12:16:21,12621.96089,13945.98408,14643.58204
12:16:23,12601.32202,13954.92835,14654.37308
12:16:25,12580.71691,13963.86984,14665.16411
12:16:27,12564.714,13970.8224,14673.55715
12:16:29,12546.44988,13978.76613,14683.14918
12:16:32,12528.21231,13986.70767,14692.74122
12:16:34,12512.27619,13993.65471,14701.13425
12:16:36,12496.36033,14000.60007,14709.52729
12:16:38,12480.46471,14007.54375,14717.92032
12:16:40,12464.58932,14014.48575,14726.31336
12:16:40,12464.58932,14014.48575,14726.31336
12:16:44,12435.15999,14027.37358,14741.90043
12:16:46,12417.08418,14035.30167,14751.49248
12:16:48,12405.80014,14040.25561,14757.4875
12:16:50,12387.76701,14048.18015,14767.07955
12:16:53,12358.51905,14061.05283,14782.66663
12:16:53,12358.51905,14061.05283,14782.66663
12:16:57,12333.82471,14071.94059,14795.8557
12:16:59,12318.13583,14078.86701,14804.24874
12:17:01,12297.99373,14087.76994,14815.0398
12:17:03,12282.35042,14094.69253,14823.43285
12:17:05,12268.95771,14100.62484,14830.62689
12:17:07,12246.66896,14110.5093,14842.61696
12:17:09,12233.31515,14116.43833,14849.811
12:17:11,12219.97591,14122.36613,14857.00504
12:17:14,12199.9943,14131.25553,14867.79611
12:17:16,12184.47564,14138.1676,14876.18916
12:17:18,12162.34036,14148.03908,14888.17923
12:17:20,12149.07849,14153.96033,14895.37328
12:17:22,12131.4185,14161.85342,14904.96534
12:17:24,12120.39404,14166.78549,14910.96038
12:17:26,12102.77574,14174.67503,14920.55245
12:17:28,12089.57882,14180.59076,14927.7465
12:17:30,12074.2006,14187.49088,14936.13956
12:17:32,12056.64944,14195.3747,14945.73162
12:17:35,12036.93487,14204.24139,14956.5227
12:17:37,12021.62361,14211.13579,14964.91576
12:17:39,12004.14887,14219.01307,14974.50783
12:17:41,11986.69953,14226.88817,14984.0999
12:17:43,11969.27555,14234.7611,14993.69198
12:17:45,11954.05034,14241.64812,15002.08504
12:17:47,11941.01558,14247.54995,15009.2791
12:17:49,11923.658,14255.41716,15018.87118
12:17:51,11908.49082,14262.29918,15027.26424
12:17:53,11893.34293,14269.17954,15035.65731
12:17:56,11876.05464,14277.04077,15045.24939
12:17:58,11860.94801,14283.91756,15053.64246
12:18:00,11843.7068,14291.77471,15063.23455
12:18:02,11828.64131,14298.64794,15071.62762
12:18:04,11815.74329,14304.53795,15078.82168
12:18:06,11805.00567,14309.44536,15084.81673
12:18:08,11785.70255,14318.27657,15095.60783
12:18:10,11772.85134,14324.16251,15102.8019
12:18:12,11760.01414,14330.04723,15109.99596
12:18:14,11740.78459,14338.87203,15120.78706
12:18:17,0.540895339,38442.62019,80964.20737
12:18:19,11702.41974,14356.51338,15142.36927
12:18:21,11685.40896,14364.35046,15151.96136
12:18:23,11672.6671,14370.22684,15159.15543
12:18:25,11653.58036,14379.03914,15169.94654
12:18:27,11636.64056,14386.86999,15179.53863
12:18:31,11607.05515,14400.56876,15196.32481
12:18:33,11590.18298,14408.39366,15205.91691
12:18:35,11577.54495,14414.26091,15213.11098
12:18:38,11550.20979,14426.96912,15228.69815
12:18:40,11541.81197,14430.87819,15233.4942
12:18:42,11520.84411,14440.64849,15245.48433
12:18:44,11506.18927,14447.4857,15253.87742
12:18:46,11489.4637,14455.29762,15263.46953
12:18:48,11479.02258,14460.17898,15269.4646
12:18:50,11464.42093,14467.01146,15277.85769
12:18:52,11449.83786,14473.84228,15286.25079
12:18:54,11439.43274,14478.72043,15292.24586
12:18:54,11439.43274,14478.72043,15292.24586
12:18:59,11408.27407,14493.34982,15310.23107
12:19:01,11389.61961,14502.12382,15321.0222
12:19:05,11356.53141,14517.71529,15340.20643
12:19:07,11346.21108,14522.58586,15346.2015
12:19:09,11327.6581,14531.35076,15356.99263
12:19:11,11315.3063,14537.19251,15364.18672
12:19:13,11300.91289,14544.00635,15372.57983
12:19:15,11286.53779,14550.81855,15380.97294
12:19:17,11274.23082,14556.65626,15388.16703
12:19:20,11251.7029,14567.35559,15401.3562
12:19:22,11239.43392,14573.18988,15408.55029
12:19:22,11239.43392,14573.18988,15408.55029
12:19:26,11210.85829,14586.7985,15425.33652
12:19:28,11198.63384,14592.62876,15432.53061
12:19:30,11190.49161,14596.51492,15437.32668
12:19:32,11176.25695,14603.31441,15445.71979
12:19:34,11162.0404,14610.11226,15454.11291
12:19:36,11143.78855,14618.84993,15464.90406
12:19:38,11129.61329,14625.64402,15473.29717
12:19:41,11111.41446,14634.37686,15484.08833
12:19:43,11097.28038,14641.16719,15492.48145
12:19:45,11081.14916,14648.92556,15502.07358
12:19:47,11067.05358,14655.71237,15510.4667
12:19:49,11048.95703,14664.43586,15521.25786
12:19:51,11036.9091,14670.25001,15528.45197
12:19:53,11016.85841,14679.93758,15540.44215
12:19:55,10998.84393,14688.65353,15551.23331
12:19:57,10986.85064,14694.46266,15558.42742
12:19:59,10974.87043,14700.27058,15565.62153
12:20:02,10956.92461,14708.98021,15576.41269
12:20:04,10940.99739,14716.71982,15586.00484
12:20:04,10940.99739,14716.71982,15586.00484
12:20:08,10917.14997,14728.32523,15600.39307
12:20:10,10901.28057,14736.0595,15609.98522
12:20:12,10887.41376,14742.82523,15618.37835
12:20:13,10875.54197,14748.62312,15625.57247
12:20:16,10857.75855,14757.31771,15636.36364
12:20:18,10845.91909,14763.11259,15643.55776
12:20:20,10836.06273,14767.94075,15649.55286
12:20:23,10812.44401,14779.52492,15663.9411
12:20:25,10800.65396,14785.3152,15671.13522
12:20:27,10782.99298,14793.99837,15681.9264
12:20:29,10769.27662,14800.75008,15690.31954
12:20:31,10753.62216,14808.46432,15699.91171
12:20:33,10743.84967,14813.28464,15705.90681
12:20:35,10726.28157,14821.95911,15716.698
12:20:37,10706.79514,14831.59424,15728.68821
12:20:39,10697.0652,14836.41056,15734.68331
12:20:41,10681.51569,14844.11494,15744.27548
12:20:44,10662.11058,14853.74242,15756.2657
12:20:46,10648.54798,14860.47968,15764.65885
12:20:48,10636.93663,14866.25317,15771.85298
12:20:50,10623.40605,14872.9874,15780.24613
12:20:52,10609.89268,14879.72,15788.63928
12:20:54,10596.3965,14886.45097,15797.03244
12:20:56,10580.99331,14894.14151,15806.62462
12:20:58,10563.69148,14902.79083,15817.41582
12:21:00,10554.09158,14907.59484,15823.41093
12:21:02,10544.5004,14912.39803,15829.40605
12:21:05,10525.34418,14922.00191,15841.39628
12:21:05,10525.34418,14922.00191,15841.39628
12:21:09,10492.85844,14938.32088,15861.77967
12:21:11,10479.51112,14945.03767,15870.17283
12:21:13,10466.18077,14951.75284,15878.566
12:21:15,10447.16682,14961.34312,15890.55624
12:21:17,10433.87761,14968.05434,15898.9494
12:21:19,10420.60531,14974.76394,15907.34257
12:21:21,10401.67415,14984.34626,15919.33282
12:21:23,10386.55399,14992.00973,15928.92501
12:21:26,10365.79964,15002.54355,15942.11428
12:21:30,10339.44498,15015.94444,15958.90063
12:21:32,10326.29278,15022.64245,15967.29381
12:21:34,10309.4074,15031.25179,15978.08503
12:21:36,10298.16581,15036.98987,15985.27919
12:21:38,10283.1961,15044.63879,15994.87139
12:21:40,10271.98309,15050.37409,16002.06555
12:21:42,10258.9167,15057.06377,16010.45873
12:21:44,10245.86693,15063.75183,16018.85191
12:21:47,10229.11304,15072.34839,16029.64314
12:21:49,10208.67326,15082.85166,16042.83244
12:21:51,10201.25075,15086.67005,16047.62854
12:21:53,10182.71805,15096.21369,16059.61881
12:21:55,10171.6146,15101.9383,16066.81297
12:21:57,10160.52325,15107.66171,16074.00713
12:21:59,10143.9089,15116.24461,16084.79838
12:22:01,10129.1634,15123.87162,16094.3906
12:22:03,10116.27866,15130.54352,16102.78379
12:22:05,10101.57332,15138.16657,16112.37601
12:22:08,10081.38837,15148.64482,16125.56532
12:22:10,10068.5644,15155.31072,16133.95851
12:22:12,10053.9284,15162.92692,16143.55074
12:22:14,10042.96537,15168.63769,16150.74491
12:22:16,10032.01429,15174.34728,16157.93908
12:22:18,10015.61006,15182.90943,16168.73034
12:22:20,10001.05104,15190.518,16178.32257
12:22:22,9991.962394,15195.27229,16184.31772
12:22:24,9977.437742,15202.87744,16193.90995
12:22:26,9964.745991,15209.53023,16202.30315
12:22:29,9948.451741,15218.08144,16213.09442
12:22:31,9930.378265,15227.57967,16225.08472
12:22:33,9919.549941,15233.27703,16232.2789
12:22:35,9906.931818,15239.92246,16240.67211
12:22:37,9892.530757,15247.51526,16250.26435
12:22:39,9878.150628,15255.10597,16259.85659
12:22:41,9867.379249,15260.79762,16267.05077
12:22:43,9853.035677,15268.38466,16276.64302
12:22:45,9842.291681,15274.07356,16283.8372
12:22:47,9831.5594,15279.76128,16291.03139
12:22:50,9810.129929,15291.13318,16305.41976
12:22:52,9794.088481,15299.65901,16316.21105
12:22:54,9778.073261,15308.18218,16327.00233
12:22:56,9765.635085,15314.80949,16335.39555
12:22:58,9753.212729,15321.43519,16343.78878
12:23:00,9739.035097,15329.00546,16353.38103
12:23:02,9721.342032,15338.46535,16365.37136
12:23:04,9712.507555,15343.19407,16371.36652
12:23:06,9696.625722,15351.70371,16382.15781
12:23:08,9684.291141,15358.32048,16390.55104
12:23:11,9664.939916,15368.71504,16403.74041
12:23:11,9664.939916,15368.71504,16403.74041
12:23:15,9638.614177,15382.88306,16421.72591
12:23:17,9633.357639,15385.71579,16425.32301
12:23:19,9615.85654,15395.15608,16437.31334
12:23:21,9601.878553,15402.70596,16446.90561
12:23:23,9587.920884,15410.25376,16456.49789
12:23:25,9575.724565,15416.85637,16464.89113
12:23:27,9565.282926,15422.51448,16472.08533
12:23:32,9534.026266,15439.48177,16493.66796
12:23:34,9513.245251,15450.78743,16508.05638
12:23:36,9501.143914,15457.38023,16516.44962
12:23:38,9485.607666,15465.85435,16527.24094
12:23:40,9473.541482,15472.44351,16535.63419
12:23:42,9461.490645,15479.03107,16544.02744
12:23:44,9452.89229,15483.7355,16550.02262
12:23:46,9437.434934,15492.20142,16560.81394
12:23:48,9422.002852,15500.6647,16571.60527
12:23:50,9416.864434,15503.48521,16575.20238
12:23:53,9398.047528,15513.82458,16588.39178
12:23:55,9382.679846,15522.28114,16599.18311
12:23:57,9372.448686,15527.91739,16606.37733
12:23:59,9362.228681,15533.55247,16613.57155
12:24:01,9346.919563,15542.00289,16624.36289
12:24:03,9336.727393,15547.63505,16631.55711
12:24:05,9326.546336,15553.26603,16638.75134
12:24:07,9314.682464,15559.83404,16647.1446
12:24:09,9297.760248,15569.21416,16659.13498
12:24:11,9274.120776,15582.34087,16675.92152
12:24:14,9269.062999,15585.15291,16679.51863
12:24:16,9260.639498,15589.839,16685.51383
12:24:18,9243.815453,15599.20875,16697.50421
12:24:20,9235.414894,15603.89241,16703.49941
12:24:22,9225.3443,15609.51173,16710.69364
12:24:24,9206.910051,15619.81079,16723.88307
12:24:26,9198.543028,15624.49089,16729.87827
12:24:28,9183.50154,15632.91303,16740.66962
12:24:30,9165.150894,15643.20319,16753.85906
12:24:32,9150.164003,15651.61951,16764.65042
12:24:35,9130.219593,15662.83719,16779.0389
12:24:37,9123.58112,15666.57539,16783.83507
12:24:39,9108.662197,15674.98444,16794.62643
12:24:41,9100.384449,15679.655,16800.62164
12:24:43,9082.199871,15689.9274,16813.81109
12:24:45,9070.646788,15696.46234,16822.20437
12:24:47,9055.814414,15704.86209,16832.99575
12:24:49,9047.584688,15709.52749,16838.99095
12:24:51,9039.36244,15714.19209,16844.98616
12:24:53,9024.581216,15722.58632,16855.77754
12:24:56,9006.548093,15732.8424,16868.967
12:24:58,8995.091233,15739.36696,16877.3603
12:25:00,8977.117031,15749.61666,16890.54977
12:25:02,8970.589865,15753.34286,16895.34594
12:25:04,8959.178741,15759.86246,16903.73924
12:25:06,8946.155228,15767.31151,16913.33158
12:25:08,8929.902452,15776.61992,16925.32201
12:25:10,8920.164962,15782.20342,16932.51627
12:25:12,8910.438089,15787.78576,16939.71053
12:25:14,8894.250195,15797.0871,16951.70097
12:25:14,8894.250195,15797.0871,16951.70097
12:25:19,8863.574165,15814.75078,16974.48281
12:25:21,8853.908993,15820.32637,16981.67708
12:25:23,8837.823786,15829.61646,16993.66752
12:25:25,8831.397888,15833.3316,16998.4637
12:25:27,8818.560102,15840.76033,17008.05606
12:25:29,8807.342348,15847.25879,17016.44938
12:25:31,8797.738486,15852.82764,17023.64365
12:25:33,8789.743268,15857.46747,17029.63888
12:25:35,8778.562166,15863.96188,17038.0322
12:25:38,8759.427639,15875.09151,17052.42075
12:25:40,8751.467233,15879.72749,17058.41598
12:25:42,8737.156726,15888.07024,17069.20739
12:25:44,8724.455919,15895.48383,17078.79976
12:25:48,8705.439313,15906.60039,17093.18832
12:25:50,8692.784607,15914.00886,17102.7807
12:25:52,8681.726829,15920.4896,17111.17403
12:25:54,8673.837027,15925.11773,17117.16926
12:25:56,8659.653448,15933.44636,17127.96069
12:25:59,8640.778075,15944.54717,17142.34926
12:26:01,8634.495431,15948.24642,17147.14545
12:26:03,8618.808795,15957.4923,17159.13594
12:26:05,8606.280005,15964.8867,17168.72832
12:26:07,8592.206883,15973.20296,17179.51976
12:26:09,8584.398426,15977.82199,17185.515
12:26:11,8568.802793,15987.05765,17197.50549
12:26:13,8554.790947,15995.36701,17208.29693
12:26:15,8537.696465,16005.51939,17221.48648
12:26:17,8528.386602,16011.05543,17228.68077
12:26:20,8511.344877,16021.20184,17241.87032
12:26:22,8502.063745,16026.73462,17249.06462
12:26:24,8486.617676,16035.95338,17261.05512
12:26:24,8486.617676,16035.95338,17261.05512
12:26:28,8466.579724,16047.933,17276.64278
12:26:30,8454.272198,16055.3024,17286.23519
12:26:32,8443.517788,16061.74895,17294.62854
12:26:34,8435.844442,16066.35267,17300.6238
12:26:36,8423.581589,16073.71698,17310.21621
12:26:38,8406.749263,16083.83957,17323.40578
12:26:41,8389.950569,16093.95832,17336.59535
12:26:43,8380.801796,16099.47602,17343.78966
12:26:45,8374.708156,16103.15384,17348.58587
12:26:47,8357.97348,16113.26525,17361.77545
12:26:49,8345.823812,16120.61658,17371.36787
12:26:51,8335.207339,16127.04733,17379.76124
12:26:53,8324.604369,16133.47653,17388.15461
12:26:55,8314.014885,16139.90417,17396.54798
12:26:57,8301.92911,16147.24814,17406.14041
12:26:59,8286.846591,16156.42525,17418.13094
12:27:02,8270.287462,16166.5164,17431.32054
12:27:04,8259.767065,16172.93605,17439.71392
12:27:06,8249.26005,16179.35414,17448.1073
12:27:08,8231.279105,16190.35297,17462.49595
12:29:15,8223.798616,16194.93448,17468.49123
12:27:12,8208.858023,16204.0951,17480.48178
12:27:14,8199.906697,16209.58996,17487.67611
12:27:16,8189.475819,16215.99919,17496.06949
12:27:18,8177.57106,16223.32212,17505.66194
12:27:20,8170.139374,16227.89792,17511.65722
12:27:23,8155.296255,16237.04716,17523.64778
12:27:25,8143.441175,16244.36427,17533.24023
12:27:27,8131.603326,16251.67936,17542.83268
12:27:29,8122.736233,16257.16435,17550.02702
12:27:31,8112.403509,16263.56206,17558.42042
12:27:33,8102.083928,16269.95823,17566.81381
12:27:35,8091.777472,16276.35285,17575.20721
12:27:37,8081.484125,16282.74593,17583.60062
12:27:39,8071.20387,16289.13746,17591.99402
12:27:44,8043.366186,16306.4781,17614.77612
12:27:46,8033.134414,16312.86388,17623.16953
12:27:48,8018.540169,16321.98376,17635.16011
12:27:50,8012.709896,16325.63082,17639.95635
12:27:52,7998.152752,16334.74629,17651.94693
12:27:54,7986.526079,16342.03639,17661.53941
12:27:56,7980.719081,16345.68068,17666.33564
12:27:58,7966.220049,16354.78921,17678.32624
12:28:00,7953.193441,16362.9842,17689.11778
12:28:02,7943.076362,16369.35632,17697.5112
12:28:05,7921.440216,16383.00566,17715.4971
12:28:07,7911.363524,16389.37294,17723.89052
12:28:09,7898.426608,16397.55717,17734.68207
12:28:11,7885.510844,16405.73885,17745.47362
12:28:13,7876.912069,16411.1919,17752.66799
02:50:07,7866.892013,16417.55235,17761.06142
12:28:17,7851.171954,16427.54424,17774.25109
12:28:19,7839.758915,16434.80869,17783.84359
12:28:21,7834.058618,16438.44016,17788.63984
12:28:23,7822.670454,16445.70159,17798.23234
12:28:26,7807.03875,16455.68278,17811.42202
12:28:28,7795.689858,16462.93945,17821.01453
12:28:30,7782.942071,16471.1008,17831.80609
12:28:32,7774.455128,16476.54029,17839.00047
12:28:34,7761.742061,16484.69741,17849.79204
12:28:36,7754.688229,16489.22804,17855.78736
12:28:38,7743.415429,16496.47543,17865.37987
12:28:40,7729.347466,16505.53186,17877.37051
12:28:42,7722.323071,16510.05889,17883.36583
12:28:44,7712.49964,16516.39543,17891.75928
12:28:49,7684.501487,16534.49138,17915.74058
12:28:51,7669.145844,16544.43882,17928.9303
12:28:55,7645.474722,16559.8047,17949.31441
12:28:57,7632.972541,16567.93592,17960.10601
12:28:59,7620.490801,16576.06462,17970.89761
12:29:01,7608.029469,16584.19078,17981.6892
12:29:03,7601.115313,16588.70423,17987.68454
12:29:05,7592.826618,16594.11933,17994.87894
12:29:08,7577.654142,16604.0441,18008.06868
12:29:10,7566.638659,16611.25975,18017.66122
12:29:12,7555.639186,16618.47341,18027.25376
12:29:14,7548.772635,16622.98093,18033.2491
12:29:16,7536.428564,16631.0925,18044.04071
12:29:18,7524.104676,16639.20155,18054.83233
12:29:20,7514.533363,16645.50685,18063.2258
12:29:22,7506.339069,16650.91017,18070.42022
12:29:24,7498.15371,16656.31238,18077.61463
12:29:26,7481.809757,16667.11343,18092.00346
12:29:29,7468.217009,16676.11088,18103.99416
12:29:33,7447.87417,16689.60123,18121.9802
12:29:35,7439.752556,16694.99542,18129.17462
12:29:37,7426.236206,16703.98323,18141.16533
12:29:39,7418.138185,16709.37443,18148.35975
12:29:41,7408.701652,16715.66276,18156.75325
12:29:43,7397.931738,16722.84755,18166.34582
13:38:01,7392.552653,16726.4392,18171.1421
12:29:47,7379.122044,16735.41615,18183.13281
12:29:50,7367.055356,16743.49275,18193.92446
12:29:52,7350.997123,16754.25765,18208.31332
12:29:54,7340.311083,16761.43177,18217.9059
12:29:56,7330.973539,16767.7075,18226.29941
12:29:58,7316.324246,16777.56629,18239.48921
12:30:00,7303.032108,16786.52558,18251.47994
12:30:02,7291.089829,16794.58629,18262.2716
12:30:04,7281.814891,16800.85399,18270.66512
12:30:06,7273.874334,16806.22511,18277.85956
12:30:08,7265.942435,16811.59511,18285.054
12:30:11,7248.786309,16823.22629,18300.64197
12:30:13,7239.565177,16829.48707,18309.03549
12:30:15,7232.985836,16833.95813,18315.03087
12:30:17,7218.532323,16843.79173,18328.22069
12:30:19,7208.038818,16850.9411,18337.81329
12:30:21,7197.560566,16858.08849,18347.4059
12:30:23,7191.019394,16862.55461,18353.40128
12:30:25,7177.954875,16871.48452,18365.39204
12:30:27,7172.735715,16875.05563,18370.18834
12:30:29,7164.914089,16880.41136,18377.3828
12:30:31,7154.498518,16887.5506,18386.97541
12:30:34,7137.605494,16899.14766,18402.56341
12:30:36,7128.525775,16905.39007,18410.95695
12:30:38,7119.457605,16911.63098,18419.35049
12:30:40,7110.400969,16917.87037,18427.74404
12:30:42,7101.355852,16924.10826,18436.13758
12:30:44,7092.32224,16930.34463,18444.53113
12:30:46,7079.437008,16939.25112,18456.52191
12:30:48,7071.717107,16944.59354,18463.71638
12:30:50,7065.290286,16949.04471,18469.71177
12:30:52,7053.736721,16957.05487,18480.50348
12:32:48,6519.636499,17339.50408,18913.308
12:32:52,6500.69494,17353.5268,18931.7923
12:32:54,6490.064502,17361.41117,18942.18971
12:32:56,6484.166216,17365.79031,18947.96606
12:32:58,6474.740104,17372.79538,18957.20821
12:33:01,6465.327693,17379.7985,18966.45037
12:33:03,6451.234721,17390.29956,18980.31361
12:33:05,6448.888881,17392.04931,18982.62415
12:33:07,6434.831736,17402.54529,18996.48739
12:33:11,6414.969877,17417.40715,19016.12699
12:33:13,6407.974453,17422.65042,19023.05862
12:33:15,6398.659085,17429.63976,19032.30079
12:33:17,6390.519246,17435.75386,19040.38769
12:33:19,6383.550481,17440.99333,19047.31932
12:33:24,6360.376095,17458.45039,19070.42476
12:33:26,6352.284948,17464.55751,19078.51167
12:33:28,6344.204092,17470.66316,19086.59858
12:33:30,6333.829522,17478.5111,19096.99604
12:33:32,6323.471914,17486.3566,19107.3935
12:33:34,6316.576252,17491.58558,19114.32514
12:33:36,6306.246853,17499.42702,19124.72261
12:33:38,6188.103065,17589.86249,19244.87129
12:33:40,6290.212459,17511.61997,19140.89645
12:33:43,6274.218828,17523.80701,19157.07029
12:33:45,6270.796915,17526.41776,19160.53612
12:33:47,6263.958685,17531.63843,19167.46777
12:33:49,6253.715318,17539.46741,19177.86525
12:33:51,6244.624163,17546.42447,19187.10746
12:33:53,6237.81447,17551.64099,19194.03911
12:33:55,6227.613849,17559.46375,19204.4366
12:33:57,6217.429907,17567.28408,19214.83409
12:33:59,6210.649864,17572.49628,19221.76575
12:34:02,6194.858498,17584.65388,19237.93963
12:34:04,6186.977876,17590.73048,19246.02657
12:34:06,6176.860374,17598.54109,19256.42407
12:34:08,6177.983724,17597.67336,19255.26879
12:34:10,6165.638106,17607.21669,19267.97685
12:34:12,6157.79465,17613.28783,19276.0638
12:34:14,6149.96117,17619.35749,19284.15075
12:34:16,6137.671541,17628.89258,19296.85882
12:34:18,6134.324088,17631.49243,19300.32465
12:34:20,6126.520461,17637.5577,19308.41161
12:34:23,6106.499537,17653.14736,19329.20665
12:34:25,6098.7313,17659.20739,19337.29361
12:34:27,6087.650955,17667.86203,19348.84641
12:34:29,6078.801174,17674.78359,19358.08866
12:34:31,6072.17228,17679.9735,19365.02034
12:34:33,6063.344996,17686.89171,19374.26259
12:34:35,6053.429637,17694.67241,19384.66013
12:34:37,6049.028016,17698.12973,19389.28126
12:34:39,6040.234373,17705.04292,19398.52351
12:34:41,6029.26029,17713.68172,19410.07633
12:34:44,6015.023779,17724.9077,19425.09501
12:34:46,6008.464422,17730.08722,19432.02671
12:34:48,5995.367156,17740.44305,19445.89011
12:34:50,5988.829232,17745.61935,19452.82181
12:34:52,5981.210662,17751.65701,19460.9088
12:34:54,5970.343797,17760.27971,19472.46164
12:34:56,5963.833156,17765.45189,19479.39335
12:34:58,5955.163342,17772.34648,19488.63562
12:35:00,5946.506129,17779.23915,19497.8779
12:35:02,5936.781805,17786.99114,19508.27547
12:35:04,5931.386274,17791.29675,19514.0519
12:35:07,5920.609917,17799.90576,19525.60476
12:35:09,5913.078117,17805.93029,19533.69176
12:35:11,5903.408448,17813.67397,19544.08934
